NetCode,site_no,NetName
"LTD","311749092300001","Louisiana Department of Transportation and Development Level Network"
"LTD","311828093270301","Louisiana Department of Transportation and Development Level Network"
"LTD","311836092262701","Louisiana Department of Transportation and Development Level Network"
"LTD","311842092333601","Louisiana Department of Transportation and Development Level Network"
"LTD","311851092314001","Louisiana Department of Transportation and Development Level Network"
"LTD","311858092384901","Louisiana Department of Transportation and Development Level Network"
"LTD","311942092313301","Louisiana Department of Transportation and Development Level Network"
"LTD","312030092534701","Louisiana Department of Transportation and Development Level Network"
"LTD","312038092192601","Louisiana Department of Transportation and Development Level Network"
"LTD","312206093311001","Louisiana Department of Transportation and Development Level Network"
"LTD","312339092094501","Louisiana Department of Transportation and Development Level Network"
"LTD","312409092520901","Louisiana Department of Transportation and Development Level Network"
"LTD","312450092285301","Louisiana Department of Transportation and Development Level Network"
"LTD","312637093052602","Louisiana Department of Transportation and Development Level Network"
"LTD","312703092224801","Louisiana Department of Transportation and Development Level Network"
"LTD","312720093105102","Louisiana Department of Transportation and Development Level Network"
"LTD","312725093325301","Louisiana Department of Transportation and Development Level Network"
"LTD","312842092275403","Louisiana Department of Transportation and Development Level Network"
"LTD","312934093114801","Louisiana Department of Transportation and Development Level Network"
"LTD","313100092300403","Louisiana Department of Transportation and Development Level Network"
"LTD","313119092254001","Louisiana Department of Transportation and Development Level Network"
"LTD","313156092324101","Louisiana Department of Transportation and Development Level Network"
"LTD","313234092435601","Louisiana Department of Transportation and Development Level Network"
"LTD","313438092093303","Louisiana Department of Transportation and Development Level Network"
"LTD","313748093451001","Louisiana Department of Transportation and Development Level Network"
"LTD","314141093192102","Louisiana Department of Transportation and Development Level Network"
"LTD","314405092092001","Louisiana Department of Transportation and Development Level Network"
"LTD","314420093235501","Louisiana Department of Transportation and Development Level Network"
"LTD","314542093043701","Louisiana Department of Transportation and Development Level Network"
"LTD","315007091410601","Louisiana Department of Transportation and Development Level Network"
"LTD","315345093355801","Louisiana Department of Transportation and Development Level Network"
"LTD","315444092122801","Louisiana Department of Transportation and Development Level Network"
"LTD","315527092370801","Louisiana Department of Transportation and Development Level Network"
"LTD","315716091493001","Louisiana Department of Transportation and Development Level Network"
"LTD","315743093204601","Louisiana Department of Transportation and Development Level Network"
"LTD","320153093583601","Louisiana Department of Transportation and Development Level Network"
"LTD","320154092164601","Louisiana Department of Transportation and Development Level Network"
"LTD","320154092164602","Louisiana Department of Transportation and Development Level Network"
"LTD","320316093114201","Louisiana Department of Transportation and Development Level Network"
"LTD","320555092043501","Louisiana Department of Transportation and Development Level Network"
"LTD","321010093143901","Louisiana Department of Transportation and Development Level Network"
"LTD","321010093143902","Louisiana Department of Transportation and Development Level Network"
"LTD","321813093470501","Louisiana Department of Transportation and Development Level Network"
"LTD","322119092572301","Louisiana Department of Transportation and Development Level Network"
"LTD","322343093211501","Louisiana Department of Transportation and Development Level Network"
"LTD","322357092341701","Louisiana Department of Transportation and Development Level Network"
"LTD","322706091453401","Louisiana Department of Transportation and Development Level Network"
"LTD","322706091453402","Louisiana Department of Transportation and Development Level Network"
"LTD","322843092084401","Louisiana Department of Transportation and Development Level Network"
"LTD","323013092482001","Louisiana Department of Transportation and Development Level Network"
"LTD","323029091430001","Louisiana Department of Transportation and Development Level Network"
"LTD","323100092165802","Louisiana Department of Transportation and Development Level Network"
"LTD","323103093414201","Louisiana Department of Transportation and Development Level Network"
"LTD","323220093165902","Louisiana Department of Transportation and Development Level Network"
"LTD","323316093264101","Louisiana Department of Transportation and Development Level Network"
"LTD","323505092535001","Louisiana Department of Transportation and Development Level Network"
"LTD","323806091530401","Louisiana Department of Transportation and Development Level Network"
"LTD","324040091110801","Louisiana Department of Transportation and Development Level Network"
"LTD","324508091252301","Louisiana Department of Transportation and Development Level Network"
"LTD","324508091252302","Louisiana Department of Transportation and Development Level Network"
"LTD","324707093025001","Louisiana Department of Transportation and Development Level Network"
"LTD","324753091471202","Louisiana Department of Transportation and Development Level Network"
"LTD","325100091132401","Louisiana Department of Transportation and Development Level Network"
"LTD","325518093221901","Louisiana Department of Transportation and Development Level Network"
"LTD","325550092391602","Louisiana Department of Transportation and Development Level Network"
