NetCode,site_no,NetName
"GAR","331711081573701","Georgia Augusta Richmond County Groundwater Level Network"
"GAR","331944082025501","Georgia Augusta Richmond County Groundwater Level Network"
"GAR","332131082013401","Georgia Augusta Richmond County Groundwater Level Network"
"GAR","332221081584601","Georgia Augusta Richmond County Groundwater Level Network"
"GAR","332221081584602","Georgia Augusta Richmond County Groundwater Level Network"
"GAR","332528082003301","Georgia Augusta Richmond County Groundwater Level Network"
