NetCode,site_no,NetName
"MBN","315953106403901","Mesilla Basin Observation Well Network, New Mexico"
"MBN","315955106362201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320032106381101","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320032106381501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320040107054601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320053106533701","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320128106371501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320128106372401","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320141106390601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320141106390602","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320210106371701","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320227106570801","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320230107013501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320303106542401","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320311106373901","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320403106390401","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320404106381901","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320405106373101","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320405106373103","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320405106373104","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320405106373105","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320425106565201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320456106383001","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320526106470102","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320530106413201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320602107045601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320612107003601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320615106413302","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320638106440502","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320706106390901","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320707106521602","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320824106510801","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320924106531201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320927106531201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","320946106412401","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321000107065601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321001106445101","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321104107001702","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321112106445201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321206106423602","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321230106430402","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321237106462001","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321237106462002","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321237106462003","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321239106444501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321241106461601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321241106461602","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321241106461603","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321304106451406","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321304106451503","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321304106451504","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321304106451505","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321307106452202","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321307106452203","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321308106453801","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321332106443701","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321332106443702","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321332106443703","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321342106452202","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321518106471701","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321615106531601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321619106495801","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321623106445601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321624106460201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321628106451501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321637106444001","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321640106524601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321650106451201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321651106454301","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321703106464701","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321733106454301","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321740106481001","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321740106481002","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321740106481003","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321740106481004","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321745106492101","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321745106492102","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321745106492103","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321745106492106","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321745106492501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321745106492502","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321745106492503","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321806106461501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321814107000401","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321819106445201","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321820106501601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321827106473501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321828107000501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321832106451301","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321838106481801","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321853106452101","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321853106504001","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321914106462501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321934106482601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321945106595001","Mesilla Basin Observation Well Network, New Mexico"
"MBN","321956106453101","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322003106473501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322011106473301","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322011106591901","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322040106485302","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322041106485601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322045106461001","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322047106505001","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322233106590901","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322312106503601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","322841106551601","Mesilla Basin Observation Well Network, New Mexico"
"MBN","323612107000501","Mesilla Basin Observation Well Network, New Mexico"
"MBN","323956107090901","Mesilla Basin Observation Well Network, New Mexico"
"MBN","324226107134301","Mesilla Basin Observation Well Network, New Mexico"
"MBN","324917107183201","Mesilla Basin Observation Well Network, New Mexico"
