NetCode,site_no,NetName
"NJN","400832074082101","New Jersey Groundwater Level Network"
"NJN","401105074120201","New Jersey Groundwater Level Network"
"NJN","401105074120202","New Jersey Groundwater Level Network"
"NJN","401105074120203","New Jersey Groundwater Level Network"
"NJN","401105074120204","New Jersey Groundwater Level Network"
"NJN","401105074120205","New Jersey Groundwater Level Network"
"NJN","401229074290001","New Jersey Groundwater Level Network"
"NJN","401542074053001","New Jersey Groundwater Level Network"
"NJN","401552074501801","New Jersey Groundwater Level Network"
"NJN","401753074483501","New Jersey Groundwater Level Network"
"NJN","401804074432601","New Jersey Groundwater Level Network"
"NJN","401832074491901","New Jersey Groundwater Level Network"
"NJN","401834074515501","New Jersey Groundwater Level Network"
"NJN","401906074151401","New Jersey Groundwater Level Network"
"NJN","401932074352901","New Jersey Groundwater Level Network"
"NJN","401934074485901","New Jersey Groundwater Level Network"
"NJN","402015074275701","New Jersey Groundwater Level Network"
"NJN","402109074301301","New Jersey Groundwater Level Network"
"NJN","402109074301302","New Jersey Groundwater Level Network"
"NJN","402131074461201","New Jersey Groundwater Level Network"
"NJN","402138074435801","New Jersey Groundwater Level Network"
"NJN","402143074185201","New Jersey Groundwater Level Network"
"NJN","402151074525301","New Jersey Groundwater Level Network"
"NJN","402208074145201","New Jersey Groundwater Level Network"
"NJN","402208074505801","New Jersey Groundwater Level Network"
"NJN","402350073583901","New Jersey Groundwater Level Network"
"NJN","402426074001901","New Jersey Groundwater Level Network"
"NJN","402512074414301","New Jersey Groundwater Level Network"
"NJN","402536073590501","New Jersey Groundwater Level Network"
"NJN","402536074201801","New Jersey Groundwater Level Network"
"NJN","402553074271701","New Jersey Groundwater Level Network"
"NJN","402558074201301","New Jersey Groundwater Level Network"
"NJN","402608074195701","New Jersey Groundwater Level Network"
"NJN","402623074212701","New Jersey Groundwater Level Network"
"NJN","402626074114204","New Jersey Groundwater Level Network"
"NJN","402633074220001","New Jersey Groundwater Level Network"
"NJN","402644074563601","New Jersey Groundwater Level Network"
"NJN","403200074420601","New Jersey Groundwater Level Network"
"NJN","403300074202901","New Jersey Groundwater Level Network"
"NJN","403455074514801","New Jersey Groundwater Level Network"
"NJN","403517074452501","New Jersey Groundwater Level Network"
"NJN","403719075091801","New Jersey Groundwater Level Network"
"NJN","404014074585401","New Jersey Groundwater Level Network"
"NJN","404106074171901","New Jersey Groundwater Level Network"
"NJN","404432074225301","New Jersey Groundwater Level Network"
"NJN","404454074202101","New Jersey Groundwater Level Network"
"NJN","404455074203202","New Jersey Groundwater Level Network"
"NJN","404510074240201","New Jersey Groundwater Level Network"
"NJN","404639074230001","New Jersey Groundwater Level Network"
"NJN","404748074241901","New Jersey Groundwater Level Network"
"NJN","404826074234701","New Jersey Groundwater Level Network"
"NJN","404921074335601","New Jersey Groundwater Level Network"
"NJN","404934074400501","New Jersey Groundwater Level Network"
"NJN","404937074220001","New Jersey Groundwater Level Network"
"NJN","405027074232301","New Jersey Groundwater Level Network"
"NJN","405123074375701","New Jersey Groundwater Level Network"
"NJN","405414074354201","New Jersey Groundwater Level Network"
"NJN","405531074361901","New Jersey Groundwater Level Network"
"NJN","405535074073701","New Jersey Groundwater Level Network"
"NJN","405613074430901","New Jersey Groundwater Level Network"
"NJN","405808074583001","New Jersey Groundwater Level Network"
"NJN","410005074473801","New Jersey Groundwater Level Network"
"NJN","410155074060201","New Jersey Groundwater Level Network"
"NJN","410207074270001","New Jersey Groundwater Level Network"
"NJN","410431074395801","New Jersey Groundwater Level Network"
"NJN","410449074483301","New Jersey Groundwater Level Network"
"NJN","410804074424401","New Jersey Groundwater Level Network"
"NJN","410914074540401","New Jersey Groundwater Level Network"
"NJN","410928074522801","New Jersey Groundwater Level Network"
